dataset,field_id,type,description,coverage,alphaCount,userCount
analyst4,num_net_debt_est,MATRIX,Number of estimates for net debt.,0.3728,1,1
analyst4,num_net_income_est,MATRIX,Number of estimates for net profit after all expenses and taxes.,0.9409,43,40
analyst4,num_op_cash_flow_est,MATRIX,Number of estimates for cash flow from operations.,0.6195,1,1
analyst4,num_pretax_income_est,MATRIX,Number of estimates for profit before taxes.,0.9083,21,19
analyst4,num_pretax_income_reported_est,MATRIX,"Number of estimates for reported profit before taxes, including exceptional items.",0.4519,4,4
analyst4,num_rnd_expense_est,MATRIX,Number of estimates for research and development expenses.,0.3709,1,1
analyst4,num_sga_estimates_quarter,MATRIX,"The count of broker estimates for selling, general, and administrative expenses in the current quarter.",0.5475,1,1
analyst4,num_shareholders_equity_est,MATRIX,Number of estimates for owners’ equity after liabilities.,0.7264,1,1
analyst4,num_total_assets_est,MATRIX,Number of estimates for total assets.,0.7048,0,0
analyst4,num_total_goodwill_estimates_quarter,MATRIX,The count of broker estimates for total goodwill in the current quarter.,0.435,0,0
analyst4,op_cash_flow_avg,MATRIX,Average cash generated from core business operations.,0.6195,20,14
analyst4,op_cash_flow_max,MATRIX,Highest estimate of cash generated from core business operations.,0.6195,5,5
analyst4,op_cash_flow_median,MATRIX,Median value of cash generated from core business operations.,0.6195,3,2
analyst4,op_cash_flow_min,MATRIX,Lowest estimate of cash generated from core business operations.,0.6195,8,4
analyst4,op_cash_flow_stddev,MATRIX,Standard deviation of operating cash flow estimates.,0.2734,6,6
analyst4,operating_cashflow_reported_value,MATRIX,Cash Flow from Operations - Value,0.5809,447,241
analyst4,operating_profit_before_depr_amort,MATRIX,EBITDA value - Annual,0.8252,43,36
analyst4,operating_profit_before_depr_amort_max_guidance_qtr,MATRIX,"Max guidance value for Earnings before interest, taxes, depreciation and amortization",1.0,183,171
analyst4,operating_profit_before_depr_amort_min_guidance_qtr,MATRIX,"Minimum guidance value for Earnings before interest, taxes, depreciation and amortization",1.0,189,173
analyst4,operating_profit_before_interest_tax,MATRIX,Earnings Before Interest and Taxes (EBIT) - Actual Value,0.9274,159,120
analyst4,operating_profit_max_guidance_qtr,MATRIX,The maximum guidance value for Earnings Before Interest and Taxes.,1.0,194,179
analyst4,pretax_income_actual_reported_value,MATRIX,Reported Pretax income- announced financial value,0.42,23,22
analyst4,pretax_income_max,MATRIX,Highest estimate of profit before taxes.,0.9083,1,1
analyst4,pretax_income_max_guidance_qtr,MATRIX,The maximum guidance value for Pretax income.,1.0,89,85
analyst4,pretax_income_median,MATRIX,Median value of profit before taxes.,0.9083,2,2
analyst4,pretax_income_min,MATRIX,Lowest estimate of profit before taxes.,0.9083,1,1
analyst4,pretax_income_reported,MATRIX,Reported Pretax income - actual value for the annual fiscal period,0.5585,16,12
analyst4,pretax_income_reported_avg,MATRIX,"Average reported profit before taxes, including exceptional items.",0.4519,1,1
analyst4,pretax_income_reported_median,MATRIX,"Median reported profit before taxes, including exceptional items.",0.4519,0,0
analyst4,pretax_income_reported_min,MATRIX,"Lowest estimate of reported profit before taxes, including exceptional items.",0.4519,0,0
analyst4,pretax_income_reported_min_guidance,MATRIX,Reported Pretax income - minimum guidance value,1.0,91,75
analyst4,pretax_income_reported_min_guidance_qtr,MATRIX,Reported Pretax income- minimum guidance value,1.0,77,73
analyst4,pretax_income_reported_value,MATRIX,Reported Pretax income - actual value for the quarter,0.42,20,20
analyst4,pretax_income_standalone_value,MATRIX,Pretax Profit - actual value for the quarter,0.9431,241,211
analyst4,pretax_income_stddev,MATRIX,"Standard deviation of profit before taxes, showing estimate dispersion.",0.643,6,6
analyst4,pretax_income_total,MATRIX,Pretax Profit - Value for the annual period,0.9405,58,54
analyst4,previous_guidance_estimate,VECTOR,The previous estimation of financial item - annual frequency,0.0,0,0
analyst4,previous_guidance_value_annual,VECTOR,The previous estimation of finanicial item,0.0,0,0
analyst4,previous_quarterly_guidance_estimate,VECTOR,The previous estimation of finanicial item,0.0,0,0
analyst4,previous_recommendation_value,VECTOR,The previous estimation of financial item for recommendation,0.0,0,0
analyst4,reporting_currency_code_9,MATRIX,Home currency of instrument,1.0,779,594
analyst4,research_development_expense,MATRIX,Research & Development Expense - Actual Value (Annual),0.3766,76,64
analyst4,research_development_expense_actual_value,MATRIX,Research and Development Expense- announced financial value,0.3797,44,43
analyst4,research_development_expense_reported_value,MATRIX,Research & Development (Income Statement) Value in Millions,0.3797,32,29
analyst4,research_development_max_guidance,MATRIX,The maximum guidance value for Research and Development Expense on an annual basis.,1.0,40,38
analyst4,rnd_expense_avg,MATRIX,Average research and development expenses.,0.3709,32,32
analyst4,rnd_expense_max,MATRIX,Highest estimate of research and development expenses.,0.3709,1,1
analyst4,rnd_expense_median,MATRIX,Median value of research and development expenses.,0.3709,0,0
analyst4,rnd_expense_min,MATRIX,Lowest estimate of research and development expenses.,0.3709,2,2
analyst4,sales_estimate_average,MATRIX,Sales - mean of estimations with a delay of 1 quarter,1.0,139,90
analyst4,sales_estimate_average_annual,MATRIX,Sales - mean of estimations,1.0,96,69
analyst4,sales_estimate_average_quarterly,MATRIX,Sales - mean of estimations,1.0,112,68
analyst4,sales_estimate_count,MATRIX,Sales - number of estimations,1.0,2007,1529
analyst4,sales_estimate_count_2,MATRIX,Number of Sales estimates,1.0,133,106
analyst4,sales_estimate_count_quarterly,MATRIX,Sales - number of estimations,1.0,1858,1433
analyst4,sales_estimate_dispersion,MATRIX,Standard deviation of Sales estimations for the annual period.,0.6792,74,49
analyst4,sales_estimate_maximum,MATRIX,Sales - The highest estimation,1.0,134,102
analyst4,sales_estimate_maximum_quarterly,MATRIX,Sales - The highest estimation,1.0,78,49
analyst4,sales_estimate_median_quarterly,MATRIX,Sales - median of estimations,1.0,114,70
analyst4,sales_estimate_median_value,MATRIX,Sales - Median value among forecasts,1.0,89,59
analyst4,sales_estimate_minimum,MATRIX,Sales - The lowest estimation,1.0,70,61
analyst4,sales_estimate_minimum_quarterly,MATRIX,Sales - The lowest estimation,1.0,91,58
analyst4,sales_estimate_standard_deviation,MATRIX,Sales - standard deviation of estimations,0.7259,574,373
analyst4,sales_estimate_stddev_quarterly,MATRIX,Standard deviation of Sales estimations,0.7259,679,390
analyst4,sales_estimate_value,VECTOR,Sales - Estimated value,0.9931,42,18
analyst4,sales_guidance_value,MATRIX,Sales - Guidance value for the annual period,0.4262,278,244
analyst4,sales_guidance_value_quarterly,MATRIX,Sales - guidance value,0.3262,69,60
analyst4,sales_max_guidance_quarterly,MATRIX,The maximum guidance value for sales.,1.0,280,239
analyst4,sales_max_guidance_value,MATRIX,Maximum guidance value for annual sales,1.0,58,53
analyst4,sales_min_guidance_quarterly,MATRIX,Minimum guidance value for Sales,1.0,314,226
analyst4,sales_min_guidance_value,MATRIX,Minimum sales guidance for the annual period.,1.0,39,27
analyst4,sales_previous_estimate_value,VECTOR,The previous estimation of Sales,0.9867,29,15
analyst4,selling_general_admin_expense,MATRIX,"Selling, General & Administrative Expense Value",0.6346,49,30
analyst4,selling_general_admin_expense_actual_value,MATRIX,"Selling, General & Administrative Expense - actual value",0.6163,47,47
analyst4,selling_general_admin_expense_max_guidance_qtr,MATRIX,"Selling, General & Admin Expenses - Maximum guidance value",1.0,52,51
analyst4,selling_general_admin_expense_reported_value,MATRIX,"Selling, General & Administrative Expense value",0.6163,67,66
analyst4,sg_and_a_expense_avg,MATRIX,"Average selling, general, and administrative expenses.",0.5475,0,0
analyst4,sg_and_a_expense_max,MATRIX,"Highest estimate of selling, general, and administrative expenses.",0.5475,1,1
analyst4,sg_and_a_expense_median,MATRIX,"Median value of selling, general, and administrative expenses.",0.5475,0,0
analyst4,sg_and_a_expense_min,MATRIX,"Lowest estimate of selling, general, and administrative expenses.",0.5475,0,0
analyst4,sg_and_admin_min_guidance_value,MATRIX,"Minimum guidance value for Selling, General & Administrative Expense on an annual basis.",1.0,48,41
analyst4,shareholders_equity_actual_value,MATRIX,Shareholders' Equity - Total Value,0.6951,152,139
analyst4,shareholders_equity_avg,MATRIX,Average owners’ equity after liabilities.,0.7264,2,2
analyst4,shareholders_equity_max,MATRIX,Highest estimate of owners’ equity after liabilities.,0.7264,2,2
analyst4,shareholders_equity_max_guidance,MATRIX,The maximum guidance value for Shareholder's Equity on an annual basis.,1.0,77,58
analyst4,shareholders_equity_median,MATRIX,Median value of owners’ equity after liabilities for the period.,0.7264,0,0
analyst4,shareholders_equity_min,MATRIX,Lowest estimate of owners’ equity after liabilities for the period.,0.7264,0,0
analyst4,shareholders_equity_min_guidance,MATRIX,Minimum guidance value for Share Equity,1.0,57,54
analyst4,shareholders_equity_reported_value,MATRIX,Shareholders' Equity - Total Value,0.6951,116,99
analyst4,shareholders_equity_stddev,MATRIX,Standard deviation of owners’ equity estimates.,0.3384,0,0
analyst4,shareholders_equity_total_2,MATRIX,Shareholder's Equity - Total Value,0.8469,42,36
analyst4,shares_outstanding_max_guidance,MATRIX,Maximum guidance value for Shares,1.0,119,108
analyst4,stddev_gross_income_quarterly_estimate,MATRIX,The standard deviation of broker estimates for gross income in the current quarter.,0.4421,18,18
analyst4,stddev_rd_expense_quarterly_estimate,MATRIX,The standard deviation of broker estimates for research and development expense in the current quarter.,0.2633,0,0
analyst4,stddev_reported_eps_quarterly_estimate,MATRIX,The standard deviation of broker estimates for reported earnings per share in the current quarter.,0.5649,25,20
analyst4,stddev_sga_expense_quarterly_estimate,MATRIX,"The standard deviation of broker estimates for selling, general, and administrative expenses in the current quarter.",0.3387,0,0
analyst4,stock_option_expense_max_guidance_qtr,MATRIX,Stock option expense - maximum guidance value,1.0,57,50
analyst4,tangible_book_value_per_share_max_guidance,MATRIX,Tangible Book Value per Share - Maximum guidance value,1.0,141,84
analyst4,total_assets_amount,MATRIX,Total Assets - actual value,0.8035,176,111
analyst4,total_assets_median,MATRIX,Median value of total assets owned by the company.,0.7048,6,5
analyst4,total_assets_min,MATRIX,Lowest estimate of total assets owned by the company.,0.7048,1,1
analyst4,total_assets_reported_value,MATRIX,Total Assets - actual value,0.6486,222,143
analyst4,total_assets_stddev,MATRIX,Standard deviation of total assets estimates.,0.3199,6,6
analyst4,total_goodwill_actual_value,MATRIX,Total Goodwill - announced financial value,0.3761,115,106
analyst4,total_goodwill_amount,MATRIX,Total Goodwill - Value,0.5285,33,28
analyst4,total_goodwill_avg,MATRIX,Average value of goodwill assets for the period.,0.435,1,1
analyst4,total_goodwill_max,MATRIX,Highest estimate of goodwill assets for the period.,0.435,2,2
analyst4,total_goodwill_median,MATRIX,Median value of goodwill assets for the period.,0.435,1,1
analyst4,total_goodwill_min,MATRIX,Lowest estimate of goodwill assets for the period.,0.435,3,2
analyst4,total_goodwill_reported_value,MATRIX,Total Goodwill - Actual Value in Millions,0.3761,77,65
