dataset,field_id,type,description,coverage,alphaCount,userCount
model77,mdl177_earningmomentumfactor_y1aepsg_alt,MATRIX,Estimated earnings per share growth for fiscal year one compared to prior year,0.9077,35,19
model77,mdl177_earningmomentumfactor_y2aepsg,MATRIX,2-year ahead EPS growth; projected increase in earnings per share for fiscal year 2,0.9891,65,29
model77,mdl177_earningmomentumfactor_y2aepsg_alt,MATRIX,Estimated earnings per share growth for fiscal year two compared to year one,0.9929,45,28
model77,mdl177_earningmomentumfactor_y2repsg,MATRIX,"2-year projected EPS growth; forecasted earnings per share growth over 2 years, likely scaled by price",0.9532,106,78
model77,mdl177_earningmomentumfactor_y2repsg_alt,MATRIX,Forecasted 2-year ahead EPS growth,0.9584,139,86
model77,mdl177_earningmomentumfactor_y3sur,MATRIX,Volatility-adj 3-yr Projected EPS Growth,0.7864,21,16
model77,mdl177_earningmomentumfactor_y3sur_alt,MATRIX,Volatility-adjusted projected earnings per share growth over the next three years,0.8011,19,11
model77,mdl177_earningsmomemtummodel_chgsup_alt,MATRIX,Change in EPS Surprise,1.0,118,41
model77,mdl177_earningsmomemtummodel_emm_composite_alt,MATRIX,Composite score measuring earnings momentum using multiple signals within the model,1.0,45,27
model77,mdl177_earningsmomemtummodel_fc_cvfy2eps_alt,MATRIX,Dispersion of FY2 EPS forecasts: standard deviation of analyst estimates divided by mean consensus,1.0,30,15
model77,mdl177_earningsmomemtummodel_fc_egp_alt,MATRIX,Next 1-year average earnings estimate scaled by expected long-term growth rate and stock price (inverse PEG-type measure),1.0,162,76
model77,mdl177_earningsmomemtummodel_fc_fcfroey1p_alt,MATRIX,"Product of trailing 12-month free cash flow yield and forward return on equity, scaled by stock price",1.0,245,60
model77,mdl177_earningsmomemtummodel_fc_fqsurstd_alt,MATRIX,Most recent quarterly earnings surprise (actual EPS minus consensus) standardized by the standard deviation of analyst EPS estimates,1.0,72,38
model77,mdl177_earningsmomemtummodel_fc_numrevy1_alt,MATRIX,Weighted average net number of FY1 analyst forecast revisions in a month (raises minus lowers) divided by total forecasts,1.0,106,46
model77,mdl177_earningsmomemtummodel_fc_rev3y2_alt,MATRIX,3-month change in FY2 EPS forecasts (FY2 estimate revision over 3 months),1.0,51,28
model77,mdl177_earningsmomemtummodel_fc_y2repsg_alt,MATRIX,"Difference between FY2 consensus EPS forecast and last fiscal year's reported EPS, divided by month-end price (2-year ahead EPS growth scaled by price)",1.0,140,119
model77,mdl177_earningsmomemtummodel_ltg_alt,MATRIX,Consensus long-term operating earnings growth rate forecast over the next business cycle,1.0,36,24
model77,mdl177_earningsqualityfactor_chgsgasale,MATRIX,Difference between yearly change in quarterly SG&A expenses and yearly change in quarterly sales,0.8628,40,19
model77,mdl177_earningsqualityfactor_chgsgasale_alt,MATRIX,Change in quarterly SG&A expenses versus sales; difference in SG&A-to-sales ratios,0.8702,88,23
model77,mdl177_earningsqualityfactor_chgshare,MATRIX,Percent change in company's number of shares outstanding over one year,0.9912,126,78
model77,mdl177_earningsqualityfactor_chgshare_alt,MATRIX,Change in shares outstanding,0.9933,44,32
model77,mdl177_earningsqualityfactor_cogsinvt,MATRIX,Absolute difference between yearly percent change in cost of goods sold and percent change in inventory level,0.5698,18,15
model77,mdl177_earningsqualityfactor_cogsinvt_alt,MATRIX,Change in TTM cost of goods sold versus inventory level; absolute difference between yearly percent changes,0.5814,21,10
model77,mdl177_earningsqualityfactor_dpcapex,MATRIX,Absolute difference between yearly percent change in depreciation expense and in capital expenditure (trailing 12 months),0.9268,59,27
model77,mdl177_earningsqualityfactor_dpcapex_alt,MATRIX,Change in TTM depreciation versus capital expenditures; absolute difference between percent changes,0.9344,48,26
model77,mdl177_earningsqualityfactor_epschgetr,MATRIX,EPS adjusted by change in trailing 12-month effective tax rate (pre-tax income per share times tax rate change over past 4 quarters),0.838,15,13
model77,mdl177_earningsqualityfactor_epschgetr_alt,MATRIX,EPS from change in effective tax rate; EPS times the change in ETR over the last four quarters,0.903,12,11
model77,mdl177_earningsqualityfactor_erc,MATRIX,Earnings Response Coefficient; the sensitivity of a stock's return to its earnings announcement,0.8387,24,14
model77,mdl177_earningsqualityfactor_erc_alt,MATRIX,"Earnings Response Coefficient, slope between market-adjusted returns and quarterly earnings changes",0.8435,12,11
model77,mdl177_earningsqualityfactor_indrelrecd_,MATRIX,Industry-adjusted doubtful account receivables; a stock's asset-adjusted annual doubtful receivables minus the industry average (standard deviation deflated),0.5459,22,12
model77,mdl177_earningsqualityfactor_indrelrecd__alt,MATRIX,"Industry-adjusted doubtful accounts receivable, asset-adjusted annual doubtful receivables minus the industry mean",0.5592,15,11
model77,mdl177_earningsqualityfactor_ncfeps,MATRIX,Absolute difference between yearly percent change in operating cash flow per share and yearly percent change in diluted EPS,0.737,16,10
model77,mdl177_earningsqualityfactor_ncfeps_alt,MATRIX,Change in trailing twelve months earnings per share versus operating cash flows,0.8111,20,12
model77,mdl177_earningsqualityfactor_opincltd,MATRIX,Difference between yearly percent change in operating income and yearly percent change in long-term debt,0.7483,66,29
model77,mdl177_earningsqualityfactor_opincltd_alt,MATRIX,Change in trailing twelve months operating income versus long-term debt,0.7644,40,17
model77,mdl177_earningsqualityfactor_saleeps,MATRIX,Absolute difference between yearly percent change in sales per share and yearly percent change in diluted EPS,0.7364,69,15
model77,mdl177_earningsqualityfactor_saleeps_alt,MATRIX,Change in trailing twelve months sales versus earnings per share,0.7903,16,11
model77,mdl177_earningsqualityfactor_salegpm,MATRIX,Difference between yearly change in quarterly sales and yearly change in gross profit margin,0.8465,91,37
model77,mdl177_earningsqualityfactor_salegpm_alt,MATRIX,Change in quarterly sales versus gross margin,0.853,124,90
model77,mdl177_earningsqualityfactor_salerec,MATRIX,Difference between yearly percent change in trailing 12-month sales and percent change in accounts receivable,0.8475,144,68
model77,mdl177_earningsqualityfactor_salerec_alt,MATRIX,Change in trailing twelve months sales versus accounts receivable,0.8525,192,85
model77,mdl177_earningsqualityfactor_ttmaccu,MATRIX,"Accounting accruals; trailing 12-month net income minus trailing 12-month operating cash flow, scaled by beginning total assets",1.0,236,92
model77,mdl177_earningsqualityfactor_ttmaccu_alt,MATRIX,Trailing twelve months accruals (earnings quality measure based on accruals),1.0,415,108
model77,mdl177_earningsqualityfactor_uaccl,MATRIX,"Unexpected change in accrued liabilities, difference between current and expected accrued liabilities scaled by total assets",0.6053,31,19
model77,mdl177_earningsqualityfactor_uaccl_alt,MATRIX,"Unexpected change in accrued liabilities, difference scaled by total assets",0.6178,28,19
model77,mdl177_earningsqualityfactor_uap,MATRIX,"Unexpected change in accounts payable, difference between current and expected accounts payable scaled by total assets",0.7347,1183,264
model77,mdl177_earningsqualityfactor_uap_alt,MATRIX,Unexpected change in accounts payable,0.7427,276,123
model77,mdl177_earningsqualityfactor_uar,MATRIX,"Unexpected change in accounts receivable, the difference between current and expected accounts receivable scaled by total assets",0.8631,97,43
model77,mdl177_earningsqualityfactor_uar_alt,MATRIX,"Unexpected change in accounts receivable, difference from expected level scaled by total assets",0.8655,135,54
model77,mdl177_earningsqualityfactor_udep,MATRIX,"Unexpected change in depreciation expense, difference between actual and expected depreciation scaled by total assets",0.9465,61,23
model77,mdl177_earningsqualityfactor_udep_alt,MATRIX,Unexpected change in depreciation,0.9529,51,33
model77,mdl177_earningsqualityfactor_uinv,MATRIX,"Unexpected change in inventory, difference between actual and expected inventory level",0.7656,52,21
model77,mdl177_earningsqualityfactor_uinv_alt,MATRIX,Unexpected change in inventory level,0.7728,129,29
model77,mdl177_earningsqualityfactor_wcacc,MATRIX,"Working capital accruals; sum of changes in receivables, inventory, payables, taxes, assets/liabilities",0.905,81,30
model77,mdl177_earningsqualityfactor_wcacc_alt,MATRIX,"Working capital accruals, sum of changes in receivables, inventory, payables, taxes, and other current assets/liabilities",0.9101,71,26
model77,mdl177_earningsqualityfactor_yoychgaa,MATRIX,Year-over-year change in accruals to assets; difference in scaled accruals this year vs. one year ago,0.9962,110,36
model77,mdl177_earningsqualityfactor_yoychgaa_alt,MATRIX,Year-over-year change in accruals-adjusted assets,0.9986,68,34
model77,mdl177_emmcomposite_emm_composite,MATRIX,"Composite score measuring the earnings momentum of a US-listed stock, summarizing factors such as recent earnings growth, analyst revisions, and acceleration",1.0,59,25
model77,mdl177_fa_acqmul,MATRIX,Acquisition Multiple: recent quarterly invested capital divided by trailing 12-month EBITDA,0.8058,60,22
model77,mdl177_fa_actrtn1m,MATRIX,1-Month Active Return,1.0,138,30
model77,mdl177_fa_altmanz,MATRIX,Altman Z Score: score indicating likelihood of bankruptcy,0.797,115,55
model77,mdl177_fa_app,MATRIX,"Average Payable Period: Average time (in days) taken to pay suppliers, calculated as trailing 12-month accounts payable times 365 divided by the trailing 12-month cost of goods sold",0.7432,545,219
model77,mdl177_fa_aspanratio,MATRIX,Attention Span Ratio,0.9106,395,140
model77,mdl177_fa_astcomp,MATRIX,Total current assets divided by total assets from the most recent quarter,0.8242,123,85
model77,mdl177_fa_astto,MATRIX,Assets turnover ratio: trailing twelve month sales divided by average assets,1.0,140,81
model77,mdl177_fa_atmcallvol,MATRIX,Implied volatility of at-the-money call options,0.935,51,25
model77,mdl177_fa_bp,MATRIX,Book-to-Market: Most recent book value per share divided by month-end trading price,1.0,108,73
model77,mdl177_fa_capacq,MATRIX,"Capital Acquisition Ratio: Trailing 12-month operating cash flow minus trailing 12-month cash dividends, divided by total expenditures in the same period; measures ability to finance capital outlays",0.9611,86,31
model77,mdl177_fa_cashsev,MATRIX,Total cash & equivalents divided by enterprise value,0.9095,77,37
model77,mdl177_fa_chg3yfcfp,MATRIX,"Change in trailing twelve month free cash flow per share over three years, divided by price",0.9361,61,25
model77,mdl177_fa_chgis,MATRIX,One-year change in quarterly inventory as a percentage of sales,0.8619,238,135
model77,mdl177_fa_chgnoa,MATRIX,Change in Net Operating Assets,0.9046,165,66
model77,mdl177_fa_chgnpm,MATRIX,One-year change in net profit margin (most recent quarterly NPM minus four quarters ago),0.9565,220,65
model77,mdl177_fa_chgocfp,MATRIX,One-year change in price-adjusted trailing twelve month operating cash flow per share,0.9974,129,39
model77,mdl177_fa_chgollev,MATRIX,Change in Operating Liability Leverage: Absolute change in the OLLEV metric over the specified period,1.0,58,32
model77,mdl177_fa_chgsgasale,MATRIX,Change in SG&A Expenses versus Sales: difference between annualized quarterly SG&A change and sales change,0.8631,80,23
model77,mdl177_fa_curratio,MATRIX,Ratio of current assets to current liabilities from most recent quarter,0.8235,153,55
model77,mdl177_fa_cv4qcf3y,MATRIX,Coefficient of Variation over 3 Years for Cash Flow: Stability of TTM cash flow over three years,0.8479,25,19
model77,mdl177_fa_divcov,MATRIX,Dividend coverage ratio (earnings or cash flow available to cover dividend payments),0.5168,72,58
model77,mdl177_fa_ebitdaev,MATRIX,TTM EBITDA-to-Enterprise Value: Trailing twelve-month EBITDA divided by enterprise value,0.9747,162,77
model77,mdl177_fa_equityto,MATRIX,Equity Turnover Ratio,1.0,273,134
model77,mdl177_fa_fc_egp,MATRIX,"Inverse PEG ratio, calculated using next 4 quarters' earnings estimate times long-term growth rate, divided by price",0.7215,49,32
model77,mdl177_fa_fc_f12mepssev,MATRIX,Forward 12-Month EPS-to-Enterprise Value: Consensus forward 12-month EPS forecast divided by market value of equity plus long-term debt per share,0.9629,275,133
model77,mdl177_fa_fc_fcfp,MATRIX,"Forward Free Cash Flow-to-Price: Next 4-quarter mean consensus earnings estimate plus trailing 12-month depreciation expense per share minus capital expenditures, divided by trading price",0.9524,477,234
model77,mdl177_fa_fc_fwdep,MATRIX,Leading 12-Month Mean Earnings Yield: Next 4-quarter mean consensus earnings estimate divided by trading price,0.9712,537,191
model77,mdl177_fa_fc_pdy,MATRIX,"Predicted Dividend Yield: Assumed payout ratio (function of last year's payout and long-term growth rate) multiplied by next 4-quarter earnings estimate, divided by trading price",0.6915,310,207
model77,mdl177_fa_fc_y2aepsg,MATRIX,"Two-Year Ahead EPS Growth: Current year 2 earnings forecast minus year 1 forecast, divided by trading price",0.9892,100,33
model77,mdl177_fa_fc_y2repsg,MATRIX,"Two-Year Projected EPS Growth: Year 2 forecast minus recent actual EPS, scaled by trading price",0.9533,115,64
model77,mdl177_fa_fcfroi,MATRIX,"Free Cash Flow Return on Invested Capital: Trailing 12-month free cash flow divided by average invested capital over the same period (where invested capital includes equity, debt, minority interest, preferred stock)",0.9887,90,34
model77,mdl177_fa_fixastto,MATRIX,Fixed Assets Turnover Ratio,0.9667,62,26
model77,mdl177_fa_flowratio,MATRIX,(Current assets minus cash and equivalents) divided by (current liabilities minus short-term debt),0.8213,79,32
model77,mdl177_fa_monchgsip,MATRIX,Monthly change in the ratio of shares sold short over shares outstanding,1.0,101,41
model77,mdl177_fa_netcashp,MATRIX,"Net Cash to Equity: Recent cash and equivalents minus long-term and short-term debt, divided by market value",0.9033,144,41
model77,mdl177_fa_nlvolcap,MATRIX,Average Monthly Trading Volume-to-Market Cap: Log of trailing 12-month average monthly volume divided by trailing 12-month average market cap,0.9859,128,25
model77,mdl177_fa_nnastp,MATRIX,Ratio of net current assets per share (current assets minus total liabilities) to stock price,0.8221,94,37
model77,mdl177_fa_ocfast,MATRIX,Operating Cash Flow to Assets: Ratio of operating cash flow over the period to total assets; measures how effectively assets generate cash flow,1.0,204,67
